"Date"	2019-12-25 01:43:09 GMT+05:30
"Average Count [samples]"	400
"Average Function"	Quadratic Mean
"Digitiser Firmware Version"	01.02-00/00
"Digitiser Hardware Version"	04_01/01
"Digitiser Name"	FGM3D TD
"Digitiser Serial Number"	000068
"Profile Settings"	Name: FGM3D/100 (Unit: T), Transformer: [UnitConverter[Factor: 1E-05, Units: V => T]], Unit: T
"Recording Software Copyright"	Copyright ©  SENSYS 2012 - 2014
"Recording Software Name"	SENSYS FGM3D TD Application
"Recording Software Vendor"	SENSYS GmbH
"Recording Software Version"	01.00-01/00
"Samplerate [Hz]"	400

"Timestamp [ms]"	"X-Axis [T]"	"Y-Axis [T]"	"Z-Axis [T]"	"Absolute Value [T]"
1577238477565	4,09536003E-5	1,48772757E-6	4,76857266E-6	4,12571205E-5
1577238478571	4,09536417E-5	1,48780165E-6	4,76856086E-6	4,12571630E-5
1577238479571	4,09536492E-5	1,48780874E-6	4,76857508E-6	4,12571723E-5
1577238480571	4,09536494E-5	1,48781545E-6	4,76860725E-6	4,12571764E-5
1577238481571	4,09536271E-5	1,48781052E-6	4,76860143E-6	4,12571535E-5
1577238482566	4,09536374E-5	1,48778870E-6	4,76855545E-6	4,12571575E-5
1577238483568	4,09536174E-5	1,48781609E-6	4,76854573E-6	4,12571376E-5
1577238484568	4,09536036E-5	1,48782319E-6	4,76859930E-6	4,12571304E-5
1577238485568	4,09536328E-5	1,48779214E-6	4,76862403E-6	4,12571611E-5
1577238486568	4,09536265E-5	1,48779207E-6	4,76861040E-6	4,12571532E-5
1577238487566	4,09536061E-5	1,48783576E-6	4,76858457E-6	4,12571316E-5
1577238488568	4,09536107E-5	1,48782774E-6	4,76860151E-6	4,12571379E-5
1577238489565	4,09535919E-5	1,48780323E-6	4,76860241E-6	4,12571184E-5
1577238490565	4,09536411E-5	1,48781050E-6	4,76861967E-6	4,12571694E-5
1577238491571	4,09536171E-5	1,48781406E-6	4,76865298E-6	4,12571496E-5
1577238492565	4,09536100E-5	1,48784709E-6	4,76870322E-6	4,12571495E-5
1577238493565	4,09536357E-5	1,48783680E-6	4,76866845E-6	4,12571707E-5
1577238494565	4,09536154E-5	1,48781169E-6	4,76870062E-6	4,12571534E-5
1577238495564	4,09536151E-5	1,48775406E-6	4,76869778E-6	4,12571506E-5
1577238496565	4,09536075E-5	1,48776114E-6	4,76869328E-6	4,12571429E-5
1577238497565	4,09536029E-5	1,48773257E-6	4,76870197E-6	4,12571382E-5
1577238498565	4,09536128E-5	1,48777200E-6	4,76867990E-6	4,12571469E-5
1577238499565	4,09536174E-5	1,48778646E-6	4,76868275E-6	4,12571524E-5
1577238500565	4,09535915E-5	1,48779440E-6	4,76866877E-6	4,12571253E-5
1577238501565	4,09535954E-5	1,48781090E-6	4,76863541E-6	4,12571260E-5
1577238502571	4,09536234E-5	1,48781586E-6	4,76860665E-6	4,12571506E-5
1577238503579	4,09535979E-5	1,48779661E-6	4,76862372E-6	4,12571266E-5
1577238504565	4,09536223E-5	1,48779354E-6	4,76858312E-6	4,12571460E-5
1577238505565	4,09536173E-5	1,48780918E-6	4,76857433E-6	4,12571406E-5
1577238506565	4,09536212E-5	1,48778203E-6	4,76857546E-6	4,12571436E-5
1577238507565	4,09536095E-5	1,48775265E-6	4,76854834E-6	4,12571278E-5
1577238508565	4,09536066E-5	1,48776683E-6	4,76855244E-6	4,12571258E-5
1577238509565	4,09536165E-5	1,48774846E-6	4,76857315E-6	4,12571374E-5
1577238510566	4,09536451E-5	1,48774623E-6	4,76852269E-6	4,12571599E-5
1577238511565	4,09536502E-5	1,48771299E-6	4,76851643E-6	4,12571631E-5
1577238512566	4,09536565E-5	1,48772457E-6	4,76851619E-6	4,12571697E-5
1577238513567	4,09536435E-5	1,48772530E-6	4,76852068E-6	4,12571573E-5
1577238514566	4,09536575E-5	1,48772893E-6	4,76855316E-6	4,12571751E-5
1577238515567	4,09536213E-5	1,48772169E-6	4,76851904E-6	4,12571350E-5
1577238516567	4,09536270E-5	1,48770130E-6	4,76852613E-6	4,12571408E-5
1577238517567	4,09536642E-5	1,48771158E-6	4,76853553E-6	4,12571791E-5
1577238518566	4,09536281E-5	1,48774228E-6	4,76853418E-6	4,12571442E-5
1577238519567	4,09536139E-5	1,48772056E-6	4,76855786E-6	4,12571321E-5
1577238520567	4,09536384E-5	1,48772061E-6	4,76854518E-6	4,12571550E-5
1577238521566	4,09536067E-5	1,48774092E-6	4,76854538E-6	4,12571242E-5
1577238522567	4,09536039E-5	1,48774673E-6	4,76857551E-6	4,12571251E-5
1577238523565	4,09536086E-5	1,48775471E-6	4,76855210E-6	4,12571273E-5
1577238524571	4,09536045E-5	1,48772309E-6	4,76854181E-6	4,12571210E-5
1577238525572	4,09536098E-5	1,48773788E-6	4,76856477E-6	4,12571295E-5
1577238526571	4,09535990E-5	1,48772489E-6	4,76858451E-6	4,12571205E-5
1577238527571	4,09536095E-5	1,48775059E-6	4,76859060E-6	4,12571326E-5
1577238528571	4,09535925E-5	1,48772722E-6	4,76859057E-6	4,12571148E-5
1577238529565	4,09535912E-5	1,48772040E-6	4,76859907E-6	4,12571143E-5
1577238530571	4,09535997E-5	1,48776254E-6	4,76857813E-6	4,12571218E-5
1577238531565	4,09535787E-5	1,48777603E-6	4,76859013E-6	4,12571029E-5
1577238532565	4,09535719E-5	1,48779919E-6	4,76858153E-6	4,12570959E-5
1577238533565	4,09535938E-5	1,48777905E-6	4,76857911E-6	4,12571167E-5
1577238534565	4,09535812E-5	1,48781742E-6	4,76854757E-6	4,12571020E-5
1577238535564	4,09535785E-5	1,48781058E-6	4,76858318E-6	4,12571031E-5
1577238536565	4,09535773E-5	1,48776371E-6	4,76857323E-6	4,12570991E-5
1577238537565	4,09535852E-5	1,48779925E-6	4,76857945E-6	4,12571090E-5
1577238538567	4,09536016E-5	1,48778363E-6	4,76854250E-6	4,12571204E-5
1577238539567	4,09535666E-5	1,48776706E-6	4,76857048E-6	4,12570883E-5
1577238540567	4,09535530E-5	1,48778725E-6	4,76856142E-6	4,12570745E-5
1577238541566	4,09535625E-5	1,48778832E-6	4,76854321E-6	4,12570818E-5
1577238542568	4,09535644E-5	1,48779500E-6	4,76858886E-6	4,12570892E-5
1577238543568	4,09536116E-5	1,48780619E-6	4,76853905E-6	4,12571307E-5
1577238544568	4,09535503E-5	1,48777867E-6	4,76857218E-6	4,12570727E-5
1577238545568	4,09535866E-5	1,48783334E-6	4,76855940E-6	4,12571092E-5
1577238546568	4,09535742E-5	1,48780790E-6	4,76851110E-6	4,12570904E-5
1577238547566	4,09535524E-5	1,48782803E-6	4,76857165E-6	4,12570765E-5
1577238548579	4,09535563E-5	1,48777412E-6	4,76852928E-6	4,12570736E-5
1577238549565	4,09535705E-5	1,48779879E-6	4,76851897E-6	4,12570873E-5
1577238550571	4,09535724E-5	1,48781116E-6	4,76853514E-6	4,12570916E-5
1577238551571	4,09535760E-5	1,48785926E-6	4,76853888E-6	4,12570973E-5
1577238552570	4,09535780E-5	1,48784854E-6	4,76855023E-6	4,12571001E-5
1577238553570	4,09535525E-5	1,48783686E-6	4,76854320E-6	4,12570737E-5
1577238554570	4,09535607E-5	1,48784235E-6	4,76851179E-6	4,12570783E-5
1577238555570	4,09535982E-5	1,48785763E-6	4,76855270E-6	4,12571208E-5
1577238556568	4,09536200E-5	1,48782597E-6	4,76848161E-6	4,12571332E-5
1577238557565	4,09536417E-5	1,48781925E-6	4,76847148E-6	4,12571532E-5
1577238558565	4,09535802E-5	1,48779803E-6	4,76846904E-6	4,12570912E-5
1577238559564	4,09536188E-5	1,48781873E-6	4,76844560E-6	4,12571275E-5
1577238560564	4,09535639E-5	1,48778386E-6	4,76846057E-6	4,12570735E-5
1577238561565	4,09535736E-5	1,48778338E-6	4,76848831E-6	4,12570864E-5
1577238562564	4,09535739E-5	1,48776095E-6	4,76846217E-6	4,12570828E-5
1577238563565	4,09535126E-5	1,48773121E-6	4,76845443E-6	4,12570199E-5
1577238564565	4,09535301E-5	1,48773574E-6	4,76846923E-6	4,12570392E-5
1577238565567	4,09535501E-5	1,48777213E-6	4,76845191E-6	4,12570584E-5
1577238566567	4,09535148E-5	1,48779389E-6	4,76846787E-6	4,12570260E-5
1577238567568	4,09535262E-5	1,48778258E-6	4,76845608E-6	4,12570355E-5
1577238568568	4,09535004E-5	1,48777415E-6	4,76848050E-6	4,12570124E-5
1577238569567	4,09534986E-5	1,48777887E-6	4,76843381E-6	4,12570054E-5
1577238570569	4,09534916E-5	1,48775275E-6	4,76846327E-6	4,12570010E-5
1577238571564	4,09534719E-5	1,48778667E-6	4,76844483E-6	4,12569805E-5
1577238572568	4,09534809E-5	1,48776450E-6	4,76845890E-6	4,12569902E-5
1577238573568	4,09534741E-5	1,48778343E-6	4,76841739E-6	4,12569794E-5
1577238574568	4,09534669E-5	1,48774776E-6	4,76837635E-6	4,12569661E-5
1577238575568	4,09534560E-5	1,48769209E-6	4,76840431E-6	4,12569566E-5
1577238576566	4,09534623E-5	1,48767887E-6	4,76840976E-6	4,12569630E-5
1577238577579	4,09534386E-5	1,48769112E-6	4,76841632E-6	4,12569407E-5
1577238578571	4,09534708E-5	1,48772692E-6	4,76838531E-6	4,12569703E-5
1577238579565	4,09535003E-5	1,48772452E-6	4,76837695E-6	4,12569986E-5
1577238580571	4,09535050E-5	1,48773534E-6	4,76836777E-6	4,12570026E-5
1577238581571	4,09535004E-5	1,48774474E-6	4,76839139E-6	4,12570010E-5
1577238582571	4,09535000E-5	1,48770532E-6	4,76839483E-6	4,12569997E-5
1577238583570	4,09535250E-5	1,48771109E-6	4,76840566E-6	4,12570259E-5
1577238584565	4,09535510E-5	1,48771294E-6	4,76838533E-6	4,12570494E-5
1577238585567	4,09535130E-5	1,48769555E-6	4,76838949E-6	4,12570115E-5
1577238586567	4,09535428E-5	1,48769774E-6	4,76839970E-6	4,12570424E-5
1577238587567	4,09535790E-5	1,48769834E-6	4,76839278E-6	4,12570775E-5
1577238588566	4,09535734E-5	1,48764297E-6	4,76841543E-6	4,12570727E-5
1577238589564	4,09535897E-5	1,48774945E-6	4,76840881E-6	4,12570919E-5
1577238590567	4,09535959E-5	1,48772320E-6	4,76840551E-6	4,12570967E-5
1577238591567	4,09535801E-5	1,48775245E-6	4,76841857E-6	4,12570836E-5
1577238592567	4,09535612E-5	1,48772597E-6	4,76842773E-6	4,12570650E-5
1577238593566	4,09535671E-5	1,48776791E-6	4,76843099E-6	4,12570727E-5
1577238594566	4,09535424E-5	1,48776416E-6	4,76840797E-6	4,12570454E-5
1577238595567	4,09535363E-5	1,48771342E-6	4,76844640E-6	4,12570419E-5
1577238596567	4,09535469E-5	1,48771849E-6	4,76845565E-6	4,12570537E-5
1577238597567	4,09535571E-5	1,48776978E-6	4,76842847E-6	4,12570625E-5
1577238598566	4,09535730E-5	1,48774505E-6	4,76838052E-6	4,12570719E-5
1577238599567	4,09535466E-5	1,48775192E-6	4,76840620E-6	4,12570489E-5
1577238600567	4,09535744E-5	1,48773174E-6	4,76838505E-6	4,12570733E-5
1577238601579	4,09536099E-5	1,48773704E-6	4,76841759E-6	4,12571125E-5
1577238602579	4,09535684E-5	1,48775250E-6	4,76842500E-6	4,12570728E-5
1577238603564	4,09535750E-5	1,48774050E-6	4,76843679E-6	4,12570802E-5
1577238604565	4,09535523E-5	1,48777368E-6	4,76845873E-6	4,12570614E-5
1577238605566	4,09535312E-5	1,48779156E-6	4,76843803E-6	4,12570387E-5
1577238606567	4,09535457E-5	1,48776338E-6	4,76842663E-6	4,12570508E-5
1577238607567	4,09535615E-5	1,48774729E-6	4,76838565E-6	4,12570612E-5
1577238608568	4,09535340E-5	1,48774281E-6	4,76842342E-6	4,12570380E-5
1577238609568	4,09535388E-5	1,48774016E-6	4,76842874E-6	4,12570433E-5
1577238610568	4,09535484E-5	1,48775419E-6	4,76842057E-6	4,12570524E-5
1577238611564	4,09535340E-5	1,48782588E-6	4,76842063E-6	4,12570407E-5
1577238612565	4,09535257E-5	1,48777713E-6	4,76840888E-6	4,12570293E-5
1577238613564	4,09535293E-5	1,48777367E-6	4,76842496E-6	4,12570347E-5
1577238614571	4,09535431E-5	1,48776588E-6	4,76838924E-6	4,12570440E-5
1577238615571	4,09535251E-5	1,48777252E-6	4,76841165E-6	4,12570289E-5
1577238616572	4,09534884E-5	1,48776914E-6	4,76840167E-6	4,12569913E-5
1577238617573	4,09535039E-5	1,48776082E-6	4,76840674E-6	4,12570068E-5
1577238618573	4,09535072E-5	1,48776158E-6	4,76840785E-6	4,12570103E-5
1577238619574	4,09535297E-5	1,48778047E-6	4,76844314E-6	4,12570374E-5
1577238620574	4,09535168E-5	1,48778364E-6	4,76842609E-6	4,12570228E-5
1577238621574	4,09534589E-5	1,48779440E-6	4,76837228E-6	4,12569594E-5
1577238622574	4,09534400E-5	1,48777997E-6	4,76837758E-6	4,12569408E-5
1577238623564	4,09534238E-5	1,48776283E-6	4,76836759E-6	4,12569229E-5
1577238624565	4,09534628E-5	1,48774410E-6	4,76837029E-6	4,12569613E-5
1577238625565	4,09534452E-5	1,48776490E-6	4,76840313E-6	4,12569483E-5
1577238626565	4,09534170E-5	1,48779157E-6	4,76842624E-6	4,12569239E-5
1577238627565	4,09534510E-5	1,48780227E-6	4,76838613E-6	4,12569535E-5
1577238628565	4,09534626E-5	1,48778515E-6	4,76838874E-6	4,12569647E-5
1577238629568	4,09534449E-5	1,48780288E-6	4,76839354E-6	4,12569483E-5
1577238630568	4,09534704E-5	1,48782652E-6	4,76840075E-6	4,12569753E-5
1577238631569	4,09534849E-5	1,48779522E-6	4,76838832E-6	4,12569872E-5
1577238632570	4,09534427E-5	1,48783026E-6	4,76840965E-6	4,12569490E-5
1577238633578	4,09534639E-5	1,48780283E-6	4,76839377E-6	4,12569672E-5
1577238634564	4,09534337E-5	1,48782051E-6	4,76841637E-6	4,12569404E-5
1577238635571	4,09534529E-5	1,48775866E-6	4,76840858E-6	4,12569564E-5
1577238636565	4,09534731E-5	1,48778316E-6	4,76839072E-6	4,12569752E-5
1577238637567	4,09534449E-5	1,48776954E-6	4,76844458E-6	4,12569530E-5
1577238638567	4,09534148E-5	1,48775396E-6	4,76844527E-6	4,12569226E-5
1577238639567	4,09534520E-5	1,48775465E-6	4,76844000E-6	4,12569590E-5
1577238640566	4,09534519E-5	1,48778052E-6	4,76844213E-6	4,12569601E-5
1577238641566	4,09534492E-5	1,48781748E-6	4,76844039E-6	4,12569585E-5
1577238642566	4,09534030E-5	1,48780664E-6	4,76844836E-6	4,12569132E-5
1577238643568	4,09533978E-5	1,48780746E-6	4,76844358E-6	4,12569075E-5
1577238644568	4,09534239E-5	1,48781196E-6	4,76843449E-6	4,12569325E-5
1577238645568	4,09534326E-5	1,48778665E-6	4,76842331E-6	4,12569390E-5
1577238646568	4,09534294E-5	1,48771895E-6	4,76840235E-6	4,12569309E-5
1577238647569	4,09534521E-5	1,48772976E-6	4,76840204E-6	4,12569538E-5
1577238648569	4,09534294E-5	1,48770225E-6	4,76840473E-6	4,12569306E-5
1577238649569	4,09534666E-5	1,48767907E-6	4,76838528E-6	4,12569644E-5
1577238650569	4,09534646E-5	1,48769582E-6	4,76839682E-6	4,12569643E-5
1577238651571	4,09535068E-5	1,48771565E-6	4,76837913E-6	4,12570049E-5
1577238652571	4,09534790E-5	1,48779238E-6	4,76839029E-6	4,12569814E-5
1577238653564	4,09534767E-5	1,48778472E-6	4,76836355E-6	4,12569758E-5
1577238654564	4,09534986E-5	1,48775528E-6	4,76835852E-6	4,12569959E-5
1577238655564	4,09535084E-5	1,48778604E-6	4,76836460E-6	4,12570074E-5
1577238656564	4,09535178E-5	1,48776141E-6	4,76833484E-6	4,12570123E-5
1577238657564	4,09535214E-5	1,48777986E-6	4,76832104E-6	4,12570150E-5
1577238658564	4,09535251E-5	1,48781455E-6	4,76834111E-6	4,12570223E-5
1577238659565	4,09534869E-5	1,48780331E-6	4,76835732E-6	4,12569858E-5
1577238660565	4,09534860E-5	1,48781349E-6	4,76834183E-6	4,12569835E-5
1577238661565	4,09535648E-5	1,48776646E-6	4,76836053E-6	4,12570622E-5
1577238662565	4,09535035E-5	1,48781424E-6	4,76836387E-6	4,12570035E-5
1577238663565	4,09534879E-5	1,48780978E-6	4,76834456E-6	4,12569856E-5
1577238664566	4,09535357E-5	1,48780994E-6	4,76834385E-6	4,12570330E-5
1577238665566	4,09535060E-5	1,48780311E-6	4,76834558E-6	4,12570034E-5
1577238666566	4,09535195E-5	1,48780234E-6	4,76834893E-6	4,12570171E-5
1577238667564	4,09534997E-5	1,48779601E-6	4,76831870E-6	4,12569938E-5
1577238668564	4,09535177E-5	1,48780884E-6	4,76834955E-6	4,12570157E-5
1577238669567	4,09534646E-5	1,48780069E-6	4,76832006E-6	4,12569593E-5
1577238670567	4,09534604E-5	1,48777508E-6	4,76832538E-6	4,12569548E-5
1577238671565	4,09534604E-5	1,48774170E-6	4,76832296E-6	4,12569533E-5
1577238672568	4,09534617E-5	1,48777002E-6	4,76833589E-6	4,12569571E-5
1577238673568	4,09534493E-5	1,48777836E-6	4,76832401E-6	4,12569438E-5
1577238674568	4,09534734E-5	1,48779815E-6	4,76832005E-6	4,12569680E-5
1577238675568	4,09534586E-5	1,48781909E-6	4,76831164E-6	4,12569530E-5
1577238676568	4,09534903E-5	1,48784133E-6	4,76833373E-6	4,12569879E-5
1577238677566	4,09535001E-5	1,48781422E-6	4,76832683E-6	4,12569958E-5
1577238678566	4,09534735E-5	1,48781885E-6	4,76828365E-6	4,12569646E-5
1577238679563	4,09534618E-5	1,48783452E-6	4,76832621E-6	4,12569584E-5
1577238680571	4,09534589E-5	1,48784035E-6	4,76833358E-6	4,12569566E-5
1577238681571	4,09534349E-5	1,48776249E-6	4,76835335E-6	4,12569323E-5
1577238682572	4,09535077E-5	1,48780948E-6	4,76829839E-6	4,12569999E-5
1577238683573	4,09534709E-5	1,48778134E-6	4,76830991E-6	4,12569637E-5
1577238684572	4,09534824E-5	1,48775679E-6	4,76832074E-6	4,12569755E-5
1577238685572	4,09534944E-5	1,48777753E-6	4,76836338E-6	4,12569930E-5
1577238686572	4,09534745E-5	1,48779376E-6	4,76834505E-6	4,12569717E-5
1577238687564	4,09534562E-5	1,48778257E-6	4,76834344E-6	4,12569530E-5
1577238688565	4,09534517E-5	1,48781631E-6	4,76834951E-6	4,12569505E-5
1577238689565	4,09534256E-5	1,48779250E-6	4,76834278E-6	4,12569229E-5
1577238690565	4,09534726E-5	1,48780276E-6	4,76835709E-6	4,12569716E-5
1577238691565	4,09534415E-5	1,48783655E-6	4,76838378E-6	4,12569450E-5
1577238692565	4,09534628E-5	1,48782090E-6	4,76835394E-6	4,12569621E-5
1577238693571	4,09534730E-5	1,48780932E-6	4,76837764E-6	4,12569746E-5
1577238694564	4,09534753E-5	1,48780587E-6	4,76835784E-6	4,12569745E-5
1577238695567	4,09534599E-5	1,48782668E-6	4,76837198E-6	4,12569616E-5
1577238696567	4,09534474E-5	1,48781166E-6	4,76838650E-6	4,12569503E-5
1577238697565	4,09534618E-5	1,48780342E-6	4,76837509E-6	4,12569629E-5
1577238698567	4,09534378E-5	1,48778675E-6	4,76841101E-6	4,12569427E-5
1577238699568	4,09534273E-5	1,48778501E-6	4,76840183E-6	4,12569311E-5
1577238700568	4,09534243E-5	1,48780363E-6	4,76838162E-6	4,12569265E-5
1577238701567	4,09533295E-5	1,48775171E-6	4,76789463E-6	4,12567743E-5
1577238702567	4,09534298E-5	1,48778167E-6	4,76841248E-6	4,12569347E-5
1577238703567	4,09534528E-5	1,48779125E-6	4,76845037E-6	4,12569623E-5
1577238704568	4,09534319E-5	1,48777197E-6	4,76843629E-6	4,12569392E-5
1577238705569	4,09534029E-5	1,48775513E-6	4,76838051E-6	4,12569034E-5
1577238706569	4,09534159E-5	1,48779788E-6	4,76833292E-6	4,12569124E-5
1577238707564	4,09534074E-5	1,48775174E-6	4,76830058E-6	4,12568985E-5
1577238708564	4,09533974E-5	1,48775373E-6	4,76829417E-6	4,12568879E-5
1577238709565	4,09534160E-5	1,48776876E-6	4,76828643E-6	4,12569060E-5
1577238710566	4,09534507E-5	1,48778266E-6	4,76831377E-6	4,12569441E-5
1577238711566	4,09534673E-5	1,48779160E-6	4,76833664E-6	4,12569635E-5
1577238712566	4,09534463E-5	1,48783786E-6	4,76833781E-6	4,12569445E-5
1577238713564	4,09534322E-5	1,48781049E-6	4,76832584E-6	4,12569282E-5
1577238714571	4,09534346E-5	1,48777051E-6	4,76830942E-6	4,12569272E-5
1577238715571	4,09534525E-5	1,48779331E-6	4,76833929E-6	4,12569492E-5
1577238716572	4,09534649E-5	1,48780570E-6	4,76833394E-6	4,12569613E-5
1577238717572	4,09534542E-5	1,48781808E-6	4,76831587E-6	4,12569491E-5
1577238718572	4,09534205E-5	1,48781662E-6	4,76830316E-6	4,12569141E-5
1577238719571	4,09534267E-5	1,48782551E-6	4,76826634E-6	4,12569164E-5
1577238720564	4,09534318E-5	1,48778267E-6	4,76828362E-6	4,12569219E-5
1577238721565	4,09534401E-5	1,48780283E-6	4,76822999E-6	4,12569246E-5
1577238722565	4,09534383E-5	1,48781147E-6	4,76825424E-6	4,12569260E-5
1577238723565	4,09534109E-5	1,48780765E-6	4,76821785E-6	4,12568944E-5
1577238724565	4,09534442E-5	1,48783058E-6	4,76821045E-6	4,12569274E-5
1577238725565	4,09534164E-5	1,48782591E-6	4,76821091E-6	4,12568998E-5
1577238726564	4,09534232E-5	1,48780664E-6	4,76826300E-6	4,12569118E-5
1577238727565	4,09533857E-5	1,48778347E-6	4,76827578E-6	4,12568752E-5
1577238728566	4,09534202E-5	1,48780345E-6	4,76826316E-6	4,12569087E-5
1577238729567	4,09534508E-5	1,48781706E-6	4,76830198E-6	4,12569441E-5
1577238730567	4,09533988E-5	1,48781576E-6	4,76827459E-6	4,12568893E-5
1577238731565	4,09533904E-5	1,48778275E-6	4,76828584E-6	4,12568811E-5
1577238732566	4,09533811E-5	1,48783334E-6	4,76833008E-6	4,12568787E-5
1577238733566	4,09534482E-5	1,48782467E-6	4,76831725E-6	4,12569436E-5
1577238734568	4,09534419E-5	1,48777464E-6	4,76830381E-6	4,12569339E-5
1577238735568	4,09534395E-5	1,48776085E-6	4,76830598E-6	4,12569313E-5
1577238736568	4,09534298E-5	1,48779138E-6	4,76825296E-6	4,12569167E-5
1577238737568	4,09534346E-5	1,48782701E-6	4,76827438E-6	4,12569252E-5
1577238738568	4,09534407E-5	1,48781834E-6	4,76827122E-6	4,12569306E-5
1577238739568	4,09534085E-5	1,48781615E-6	4,76827807E-6	4,12568993E-5
1577238740569	4,09534110E-5	1,48781202E-6	4,76829460E-6	4,12569036E-5
1577238741565	4,09534277E-5	1,48782357E-6	4,76824600E-6	4,12569149E-5
1577238742566	4,09534031E-5	1,48783235E-6	4,76827759E-6	4,12568944E-5
1577238743567	4,09533901E-5	1,48783804E-6	4,76827144E-6	4,12568811E-5
1577238744565	4,09534344E-5	1,48784577E-6	4,76827580E-6	4,12569259E-5
1577238745564	4,09534204E-5	1,48783328E-6	4,76830212E-6	4,12569145E-5
1577238746571	4,09534243E-5	1,48784317E-6	4,76830332E-6	4,12569189E-5
1577238747571	4,09534163E-5	1,48779914E-6	4,76826107E-6	4,12569045E-5
1577238748571	4,09534306E-5	1,48780482E-6	4,76828949E-6	4,12569221E-5
1577238749570	4,09534095E-5	1,48778728E-6	4,76828835E-6	4,12569005E-5
1577238750571	4,09533927E-5	1,48778223E-6	4,76828449E-6	4,12568831E-5
1577238751565	4,09534157E-5	1,48776854E-6	4,76831139E-6	4,12569086E-5
1577238752565	4,09533827E-5	1,48777856E-6	4,76831333E-6	4,12568764E-5
1577238753565	4,09533743E-5	1,48780640E-6	4,76831606E-6	4,12568694E-5
1577238754565	4,09533717E-5	1,48781246E-6	4,76831297E-6	4,12568666E-5
1577238755565	4,09533861E-5	1,48779973E-6	4,76829995E-6	4,12568790E-5
1577238756565	4,09534101E-5	1,48778768E-6	4,76829372E-6	4,12569016E-5
1577238757565	4,09533814E-5	1,48779049E-6	4,76832010E-6	4,12568764E-5
1577238758564	4,09533689E-5	1,48780422E-6	4,76832879E-6	4,12568654E-5
1577238759564	4,09533776E-5	1,48777144E-6	4,76831785E-6	4,12568716E-5
1577238760564	4,09533874E-5	1,48782294E-6	4,76831559E-6	4,12568829E-5
1577238761564	4,09534142E-5	1,48781516E-6	4,76829256E-6	4,12569066E-5
1577238762564	4,09533861E-5	1,48783512E-6	4,76829929E-6	4,12568802E-5
1577238763564	4,09534170E-5	1,48788021E-6	4,76827861E-6	4,12569102E-5
1577238764564	4,09534121E-5	1,48782191E-6	4,76828326E-6	4,12569037E-5
1577238765565	4,09534069E-5	1,48783276E-6	4,76832180E-6	4,12569033E-5
1577238766566	4,09533884E-5	1,48781313E-6	4,76829792E-6	4,12568816E-5
1577238767566	4,09534128E-5	1,48782112E-6	4,76828563E-6	4,12569046E-5
1577238768568	4,09533978E-5	1,48781306E-6	4,76828615E-6	4,12568895E-5
1577238769568	4,09534263E-5	1,48780501E-6	4,76829251E-6	4,12569183E-5
1577238770568	4,09534205E-5	1,48784986E-6	4,76831446E-6	4,12569167E-5
1577238771568	4,09534114E-5	1,48783024E-6	4,76829581E-6	4,12569047E-5
1577238772569	4,09534306E-5	1,48785461E-6	4,76824264E-6	4,12569186E-5
1577238773569	4,09534546E-5	1,48785289E-6	4,76824089E-6	4,12569421E-5
1577238774570	4,09534340E-5	1,48784160E-6	4,76824384E-6	4,12569215E-5
1577238775571	4,09534300E-5	1,48786807E-6	4,76824730E-6	4,12569189E-5
1577238776571	4,09534277E-5	1,48788782E-6	4,76824406E-6	4,12569170E-5
1577238777565	4,09534531E-5	1,48786637E-6	4,76827412E-6	4,12569449E-5
1577238778566	4,09534099E-5	1,48785244E-6	4,76824624E-6	4,12568983E-5
1577238779565	4,09534341E-5	1,48784710E-6	4,76821095E-6	4,12569181E-5
1577238780577	4,09534449E-5	1,48783280E-6	4,76826535E-6	4,12569346E-5
1577238781571	4,09534539E-5	1,48786577E-6	4,76828836E-6	4,12569474E-5
1577238782572	4,09534243E-5	1,48789110E-6	4,76827163E-6	4,12569169E-5
1577238783572	4,09534153E-5	1,48785230E-6	4,76821459E-6	4,12569001E-5
1577238784572	4,09534283E-5	1,48784758E-6	4,76828189E-6	4,12569205E-5
1577238785572	4,09534373E-5	1,48784882E-6	4,76826947E-6	4,12569281E-5
1577238786572	4,09534177E-5	1,48785584E-6	4,76822697E-6	4,12569040E-5
1577238787572	4,09534126E-5	1,48784218E-6	4,76828277E-6	4,12569049E-5
1577238788564	4,09533979E-5	1,48784993E-6	4,76825967E-6	4,12568879E-5
1577238789564	4,09534137E-5	1,48786945E-6	4,76830794E-6	4,12569098E-5
1577238790565	4,09534089E-5	1,48786393E-6	4,76828578E-6	4,12569023E-5
1577238791563	4,09533958E-5	1,48785547E-6	4,76833423E-6	4,12568946E-5
1577238792564	4,09534211E-5	1,48786526E-6	4,76834230E-6	4,12569210E-5
1577238793564	4,09534135E-5	1,48785946E-6	4,76830582E-6	4,12569091E-5
1577238794564	4,09533850E-5	1,48785991E-6	4,76830841E-6	4,12568811E-5
1577238795565	4,09534085E-5	1,48785250E-6	4,76831247E-6	4,12569046E-5
1577238796570	4,09534203E-5	1,48784436E-6	4,76832899E-6	4,12569179E-5
1577238797570	4,09534222E-5	1,48783750E-6	4,76833130E-6	4,12569199E-5
1577238798567	4,09534059E-5	1,48786715E-6	4,76833238E-6	4,12569049E-5
1577238799567	4,09534064E-5	1,48782265E-6	4,76831319E-6	4,12569015E-5
1577238800565	4,09534056E-5	1,48780739E-6	4,76831360E-6	4,12569002E-5
